pts_nanoseconds,id,hamming,decision_margin,h00,h01,h02,h10,h11,h12,h20,h21,family
0,428,0,113.18634,11.339307601158678,-17.60091375314846,682.1618990286967,2.6528638247108343,-4.562010765651053,424.27462031764367,0.006259144958393356,-0.025972658313996432,tagStandard41h12
0,429,0,118.88828,9.468438731223841,-2.8924256261541372,710.3340835950685,1.467481850328739,4.597797594823135,424.3769834402359,0.003331323150376131,-0.004376893815022118,tagStandard41h12
0,430,0,123.40557,0.6454275099700914,4.548910777268247,738.4805168723863,-3.6731590622612194,8.849152335272777,424.501578202815,-0.008828616816428965,0.0056534060231075624,tagStandard41h12
0,431,0,120.687965,-0.4219096396992657,-2.4750665111014314,766.7743589832938,-4.23041562624462,4.9449684537110565,424.4312186725386,-0.009981954164099199,-0.003617984397347857,tagStandard41h12
0,432,0,133.83612,8.582967324212857,-11.598995081069917,795.4554677605977,0.7795389679321829,-0.0229903328120714,424.5662755783212,0.001592541369018139,-0.015025203330608677,tagStandard41h12
0,465,0,102.588776,-9.851521419022788,1.0852505729317283,459.3665223210348,-16.311633098099207,7.8989642844246095,450.37176600161683,-0.036749882127296504,0.003216113982474355,tagStandard41h12
0,466,0,120.74279,5.631161414216194,-1.3933201729262812,487.58680406748266,-1.3104098351248006,5.446283309907869,450.42695806983585,-0.002981233158321884,-0.00233427011348895,tagStandard41h12
0,467,0,125.1856,7.238315515888075,-1.3539153499532413,515.410612378841,0.13192498229585745,5.208717364356346,450.55611339817966,0.00015461913046324193,-0.0025106936840576678,tagStandard41h12
0,468,0,131.69962,4.6291251906778825,1.0157956013007372,543.0955744953566,-1.990172339116838,7.255495528127597,450.7090173712898,-0.004537588044144252,0.0019556991978850456,tagStandard41h12
0,469,0,122.07508,5.495559570602608,-10.240726735908538,571.0033948503401,-1.1112592561406134,-1.7951359347199511,450.6806676156233,-0.0025625164666324995,-0.018166532091663155,tagStandard41h12
0,470,0,112.05809,10.270201094664685,1.4472136610138464,598.9771035014097,2.35731763669287,7.437708697199071,450.84049993992534,0.00537547016803056,0.002238923206489817,tagStandard41h12
0,471,0,117.64744,8.511720073551032,-0.7183204030995977,626.8887165563644,1.001562842060992,5.822074820768194,450.51288481782416,0.002229572932517154,-0.0014281727560881564,tagStandard41h12
0,472,0,108.9563,9.169236938669883,-1.319627054967442,654.8322529868368,1.3434229466881795,5.498567650280393,450.44333982647106,0.0028995238641650258,-0.0021963149173307743,tagStandard41h12
0,473,0,119.267784,9.911432704654887,11.221624243218796,683.0093459788617,1.837448769839229,13.783399668203515,450.4486700098952,0.003991712912139831,0.01617370148494375,tagStandard41h12
0,474,0,123.820114,-0.5390950713687064,-1.5019696977830108,711.2420793031407,-4.811185504412889,5.507479675497167,450.3163225911864,-0.010873568590784501,-0.0023191280280144854,tagStandard41h12
0,475,0,129.00871,3.1965040310545896,16.37437754358291,739.6919673315035,-2.495417627669949,16.38294918602088,450.53748796764467,-0.005421421001611314,0.021801010768451784,tagStandard41h12
0,476,0,101.02922,24.027735959803977,-11.374618099183298,768.4150975137935,9.801122160631166,-0.37701065009486123,450.2372873591412,0.021567313426035496,-0.015356316857038399,tagStandard41h12
0,477,0,125.36953,15.3573391491542,-4.246328804853535,797.2807931693728,4.490047049825251,3.93338564277019,450.3051564365287,0.009957021424942836,-0.0058070211354780705,tagStandard41h12
